label,tweet
neg,"My name is Raj, I m from Gurukul, India. 
I just wanna say me &amp; my friends LOVE PAKISTAN &amp; hate our country strategies &amp; our shittiest media.
Modi always disappoint us. 
Our govern. is a real piece of shit. Modi is doing this just to get votes in next elections. #GayHind"
pos,"Vote wisely and carefully
Who is Modi?
And
What he has done?
We have to save &amp; need to make Hindustan - Bharat - India a great nation
BEAUTIFUL POEM DON'T MISS TO SEE ðŸ‘‡ðŸ‘‡
@narendramodi https://t.co/eWjc6vUKFt"
neg,"OIC Resolution condemning 'Indian terrorism' in 'Indian-occupied Kashmir' and space violation by its aircraft of Pakistan's territory, alongwith lavish praise of Prime Minister Imran Khan's peace efforts, has seriously dented India's delirious bravado and Modi's terror threats."
neg,"Imran Khan addresses to his nation twice since Pulwama terror attack, holds joint parliamentary session. In contrast, Modi does none and refuses to take opposition parties into confidence. Forget internationally, Modi has lost perception battle even on domestic front."
neg,"More than Opinion Polls, I trust Netas body language......

Modi pushing his security personnel, Ravi Shankar Pr walking out of TV debates, Jaitley desperation on Twitter.....Confidence have shattered, knees are shaking, anxiety has been replaced by anger"
neg,Bailable warrant issued against @GautamGambhir  in real estate fraud case. No wonder he joined BJP ðŸ˜€
pos,"Solution to remove Terrorism, Bankruptcy, Poverty, Slowing Down Economy, Intellectual Bankruptcy from India =  Remove Modi !
Thank you sir for giving us proper solution ðŸ‘
We will vote wisely in #LokSabhaElections2019 ðŸ˜‚ðŸ˜‹ https://t.co/ma5MC6oiZU"
pos,"Truly a great address by PM @narendramodi at @IndiaToday Conclave. 
He shared facts about faster development of India in last 5 years and also asked questions key issues. 
India under PM Modi has become stronger, more confident &amp; globally far more respected.  
#ModiAtConclave19 https://t.co/vU1HWr5Rqw"
neg,"@DesiOptimystic @ndtv @sagarikaghose No wonder Saggy and her ilk are so frustrated, irritated and uncomfortable with Modi and this Govt...all such dubious acts stopped !!"
neg,"Modi softens his tone, urges PM Imran Khan 'lets fight against poverty and illiteracy'
 Modi: When Imran Khan was elected as PM, I congratulated him. I had told him that we together should fight against poverty and illiteracy. 
#PakistanTayarHai"
pos,"#PulwamaAttack | Prime Minister Narendra Modi said those responsible will pay â€œa very heavy priceâ€ and security forces will be given a free hand to deal with terrorists.
https://t.co/1LT26nsOBF"
neg,"So, @narendramodi wants people to believe  :
Hindu is superior 
Main Bhi Chowkidar 
Ram Temple
All Muslims are terrorists 
Opposition is anti National

And want voters to forget :

- Unemployment 
- Economy 
- Law &amp; Order
- Education 
- Farmers 
- Shiksha mitr issues
- Lynching"
neg,@VijayYa11318961 @TajinderBagga @RahulGandhi Nero's achievements... False affidavits Fake degrees Godhra Conspiracy Gujarat Genocide Murders of Witnesses Whistle blowers Opponents Judges Mob lynchings Bankruptcy of PSUs Loot of public exchequer by Modi's friends Pulwama Conspiracy Coercing Judiciary Rumour Mongering
pos,"I fully agreed ur state wise calculation.Good work.
Desh ka chowkidar Khush
huaðŸ¤— https://t.co/z1FWbiTSic"
pos,"In an ideal world, I wouldnâ€™t have liked BJP fielding Pragya Thakur w/o court officially acquitting her (though NIA has given her clean chit). But when the other side is using every dirty trick possible to defeat Modi, only fools will expect BJP to behave like an ideal party."
pos,"For Leftists: protect the nation = protect citizens...esp the most neglected, oppressed &amp; marginalised. 
For RW/BJP/Sanghis: 'protect the nation' =  riot/murder/lynching of fellow citizens..loving the land&amp;hating the people. https://t.co/LNDQrU0iYd"
pos,Iss photo ka #Modi se direct relation hai ðŸ˜Š https://t.co/oVjPWRXOnn
pos,"Win or loss, @BJP4Keralam has fought a battle of life time against both the largest opposition party and blood thirstiest party in India

Best possible candidate selection
Best possible campaign
RSS BJP and affiliates are fighting as one unit

No mean feat!
4 more days!"
neg,@RahulGandhi Lies of CHOR Modi!! https://t.co/tU9DzzrG4b
neg,"Pragya : 
Nathuram wasnâ€™t a terrorist but a patriot 

Modi : 
Pragya isn't a terrorist but a patriot 

#BJPSupportsTerrorists 
#ModiLies 
#ModiMadeDisaster 
#BharatJalaoParty https://t.co/HQYXxDaeTt"
pos,Modi just won a peace prize. 1000s of Gujrati Muslims just applauded like this: https://t.co/XtkTp9bTUk
neg,"#GaaliCampaign | BJP supreme Leader Modji called Rahul Gandhi a 
'hybrid baccha' and you are talking about abuses? They gave a terror suspect a ticket: Syed Assad Abbas, Political Analyst https://t.co/dYRCdK6AJf"
neg,Imran Khan and Pakistan are earning international accolades and approval for handling situation where it was India which is the terror victim. Trust Modi to squander diplomatic capital and battle of perception. Cringeworthy in the face of self raised crisis #bringBackAbhinandan
neg,"It has to be a really mediocre and third rate society which thinks Modi is a deserving candidate for prime ministership, which considers his cheap propaganda and ignorant and low end statements to be oratory, and which enjoys the hate and abuse he spews."
pos,"Putin is considered as the most powerful leader in the world. 

If Modi can scare him to give him awards to influence the elections, imagine how powerful Modi is.

Thank you Liberals for proving us right xDDDDDDDDDDD"
pos,"Welcome to the BJP family Bhai
ðŸ™ðŸ¼ðŸ˜Š https://t.co/oEAoQvD182"
pos,"@TimesNow @RShivshankar Hey @Shivshankar......YOU JUST PROVED YOU BJP &amp; MODI total LIARS on this
do you know why?
If Your Diplomacy so good to have IAF Abhi released in 2 days......WHY THE SHIT HELL is taking YOU BJP &amp; MODI YEARS to free \JADAV\""? @INCTharoorian  @scrapravi @KPadmaRani1 @India_Policy"""
pos,"#MeraParivarBhajapaParivar 
I M SUPPORT MODI SARKAR https://t.co/SNETuNKdjq"
pos,"Dear Friends, Don't Forget \à¤®à¥‹à¤¦à¥€ à¤¹à¥ˆ à¤¤à¥‹ à¤¦à¥‡à¤¶ à¤¹à¥ˆ\"" I have Faith in NaMO, I Love My India, I Love My Army ðŸ‘„ðŸ‡®ðŸ‡³Jai Hind...."
neg,"â€˜Soldiers die, such things happen,â€™ says BJP MP Nepal Singh. Such insensitivity,  while the Country mourns deaths of our Jawans.  https://t.co/ZiY4ltHj46"
neg,"#ModiDharmaYudh 
Modi is not a normal person,he is like a God 4 India.He is fighting a DharmaYudh not only vid extrnl enemies like Peacefuls &amp; xtians of d world but also d intrnl enemies in d form of all opp. parties &amp; other anti nationals. Is he doing it 4 himself? Just think!"
pos,Welcome to Tamil Nadu again  #TNWelcomesModi @narendramodi
pos,"Modi's successfully subverted all institutions. Governor Kalyan Singh says BJP must win, important for nation to have Modi as PM - Elections News https://t.co/OX7L722IsP"
neg,Even Google says that Narendra Modi is Stupid ! https://t.co/c3LeOBY3NQ
pos,"#TopNews #Congratulations #PMModi #SeoulPeacePrize

Prime Minister, Shri Narendra Modi has been awarded the prestigious Seoul Peace Prize for 2018 for his contribution to international cooperation and fostering global economic growth. https://t.co/D67HOpGk3R"
neg,"@geetv79 @VazeIndian @RahulGandhi BE ACCOUNTABLE BJP
BJP trusted MUFTI terrorist sympathizer for 3.5 yrs. 
Donâ€™t cry now! 
No point calling her Anti INDIA now- 
when BJP were PARTNERS with Anti Indians for 3.5 yrs. 
So
Modi &amp; BJP MUST BE LEGALLY ACCOUNTABLE Treason?
https://t.co/3j09U1OZ6q â€¦ â€¦ â€¦ â€¦"
neg,"Our PM's family.
No one is crorepathi.
No one in politics.

I support NaMo. https://t.co/Wk3lFkiOHw"
pos,"Congratulations Hon'ble PM Shri @narendramodi ji for receiving UAE's highest civilian honour, the Zayed Medal. The world is recognizing India's diplomatic prowess and global leadership. A moment of pride for India!"
neg,"Modi and his imperious callousness alone are responsible for the misery heaped on millions of poor Indians. Lives and livelihoods of those in the unorganised sector were destroyed along with others due to HIS decision on Notebandi, against RBI Board advice https://t.co/yYBal01wy0"
pos,"Excellent Vision in #BJPSANKALPPATR2019 : Piped water.

Yes, basic infra provision for a dignified life. That's the change Modi brought in politics. 

The no. of hours spent on water collection amounts to tangible wage loss &amp; its mostly women who bear the burden of this drudgery."
neg,"Congress leader @Fairoz_JK 's fake tweet: \2 youth died because of Physical test\"" and he blames BJP."
neg,"Vizag welcomed Modi with black boards reminding of his failed promises . #gobackmodi you are a failure ! #MODICheatedAPagain 
#APDEMANDSJUSTICE https://t.co/6TFl5rtIG7"
pos,"Modi Govt restored the pride of TAMILS, Jallikkattu!
#TNWelcomesModi
#DMKFails"
pos,@vilassawadh @ASg1956 @MahapatPravat @bainjal Hindus have faith in Lord Ram. Sanghis have faith in Supreme Leader Narendra Modi.
neg,"@murtuzaspeaks @TajinderBagga @rishibagree @ShefVaidya Modi has made in 5 years a most  delicious but very poisonous #JumleKaAchaar.
So beware of #ModiKJumle"
pos,@YogiDevnathji @SriRamya21 @AmitShah @myogiadityanath not less than 60 would be gr8 victory hope bjp would not lose
neg,Modi govt's hateful and divisive tactics have brought this upon India's highest honour. No one can blame those who are protesting against this attempt to destroy what India means. #CitizenshipAmendmentBill https://t.co/LwLWtRQgqD
pos,"\I thank all the nations who have supported us and condemned this incident in the strongest of terms. A strong reply will be given to this attack\"": Prime Minister PM Modi on #PulwamaAttack (ANI) https://t.co/l1AGR9Ta6Q"""
neg,"@BadCodeMachine @GautamNegi20 @avarakai USA holds leverage over us - By exploiting our fault lines - Regional fault lines,Religious fault lines. Then another way to exploit is - wave carrot of consumerism/materialism/feminism/development by tapping our aspirations.  Modi has done good job till now."
pos,"CM Sir, in your speech in the unedited video, you say \BJP leaders &amp; workers celebrating Armed force's success will cause conflict between societies\"". ...Why should celebrating Army's success, by any Indian(BJP, Cong, JDS etc), cause social strife ? https://t.co/JEW9hI4o1r"""
pos,"Not a Congress BJP thing. Ambedkar warned against hero worship, in his last address to the Constituent Assembly https://t.co/ONT5ZhH4gS"
neg,"4 minor Hindu girls abducted in Pakistan and made yet another Beghums of Peaceful men - against their wishes.

Waiting for outrage from so called Secular Intellectuals who cried buckets of tears for fake rape-murder of Asifa and called shame on BJP - for no reason."
neg,"Very Sad news coming from Kishtwar (JnK) . Terrorists killed RSS leader Chandrakant sharma.

The hate mongering done against RSS by so called seculars is sole responsible for this heinous act

The Point is will MSM cover this story ? 
#kishtwar
#RSS 
@pss1987 https://t.co/ci70ABsWT2"
pos,GVL is more excited than Modi ji during the translation. Nice entertainment for us! :P
neg,@sadafnawaid Let them to overcome there problems. Why we are in hurring to leave there pilot. In this manner we degrading pakistan and directly supporting modi.
pos,"It is a proud moment for all Indians, as PM @narendramodi ji is awarded the Seoul Peace Prize.

This is a recognition of PM @narendramodi ji's leadership and vision, and the tremendous progress India has made under his watch. https://t.co/9I7qEkNPxc"
pos,@BJP4Karnataka @BJP4Karnataka has more creative handlers than @BJP4India . Well done Karnataka BJP team
neg,"Chaiwala, Chowkidar - all these jibes reek of their classist arrogance! There is dignity in labour which these insensitive, indifferent, ignorant oafs will never appreciate or honour. What do they know of coming up the hard way, this Babalog coterie of misplaced entitlement fame?"
neg,"Huge, huge injustice to justice has been done by erroneous judgement in .#RafaleScam automatically rendered infructous in view of misrepresentation of facts submitted by #BJP govt which should be taken to task immediately by Hon. SC &amp; correct the wrong 
https://t.co/yOBibJqHSo"
neg,"Hall of Shame for Modi. Once again, TN exposes his folly. https://t.co/DsgfHvKH2w"
pos,"Bhrastachari Janta Party has a magic machine called CBI whose function is to convert scamsters into BJP leaders. Modi Ji with CBI's help has successfully caught every corrupt, scam tainted leader and admitted them to BJP. https://t.co/wlyKX2ByVu #ParivartanSankalpSamavesh"
neg,"Terrorists should know, they have committed a huge mistake and will have to pay heavily: PM Modi
https://t.co/WLkLBM5tnP via NaMo App https://t.co/mbjvxWN1Iz"
pos,"ðŸ”
MODI POPULARITY PEAKS

â†ªLatest Survey says
63% wnt MODI 4 PM
16% RG

â†ªMILLIONs TRUST MODI 4 
a Safe,Develpd,CorruptnFree IND

â†ªd 16% who wnt
a Weak,INEPT,Out onBAIL RG
ovr 
a Strong&amp;Competent MODI, WATCHðŸ‘‡

#HarVoteModiKo
#HappyBaisakhi
Happy #TamilNewYear
#AmbedkarJayanti https://t.co/neWSnb1O6h"
pos,"People of UP please don't vote for SP-BSP alliance as they have no idealism except their personal interest.

Vote for only Modiji lead NDA. https://t.co/SKG6Cd2Sx9"
neg,"@ShashiTharoor There is no bigger lying machine in the whole wide world than Modi
https://t.co/CgZVuGVkzf"
pos,I think they have out Modi's handshaking pic just to tickle Hindi haters ðŸ˜„ https://t.co/ULnyaUk1Qh
neg,@ArvindKejriwal Shame on BJP
pos,"Modi is giving Free hand to IAF and Indian Army to Revenge....

Modi you are messing with wrong guys ."
pos,Strong comment here on RSS https://t.co/4PpP6TnJqm
neg,"#SadhviPragya gets ticket from Bhopal. 
Bold statement by BJP, this Election got all the more reasons worth fighting for. 
This is the Chance we Hindus were waiting for. WAKE UP ,Rise and avenge your Humiliation over Hindu Terror. 
2019 is a war 
This is DHARAMYUDH ! https://t.co/V6w95hrfkE"
neg,Unacceptable of Modi to make them wait https://t.co/8K6WjUJw0g
neg,"Narendra Modi is Like MS Dhoni, No one better than him but some people don't want him because he is not Perfect, not in their favor or They don't like him Personally.
#INDvAUS #LokSabhaElections2019 https://t.co/K7nITMOM3L"
pos,"I TRUST @narendramodi JI

RT If You Also Trust Namo
#MondayMotivation"
neg,The BJP must provide for psychological counselling to the families of victims of political violence. Often victims are killed in front of loved ones to make a point. That trauma as I've seen in Kannur lasts for a long time. https://t.co/kky3weHnsT
neg,"After hating Hindus and hating India under Modi, libtards have begun hating their parents too. https://t.co/DwVJaIvP0X"
neg,"In Utter Pradesh, BJP will lose seats, even as it improves its vote-share. Because of combined strength of opposition.

But in rest of the North and West India, there is no reason for BJP to suffer much losses. Modi wave is stronger than 2014."
neg,"Kudos Arnab, for exposing Modi haters and Pakis supporters... Baldeep shut your bloody F mouth.. 
#PunishPakLoyalists"
pos,"Award dedicated to people of India. 

PM @narendramodi was conferred #SeoulPeacePrize in an award ceremony organised by Seoul Peace Prize Foundation in recognition of his efforts in promoting global peace &amp; harmony through inclusive economic growth &amp; improving quality of life. https://t.co/cOrYVQymUY"
pos,"This is how @narendramodi ji should be welcomed ðŸ™ðŸ™ðŸ™ 

Great words by Cho.Ramaswamy

#TNWelcomesModi 

#à®¨à®²à¯à®²à®¾à®Ÿà¯à®šà®¿_à®¨à®¾à®¯à®•à®©à¯‡_à®µà®°à¯à®• https://t.co/Lrp79wCfy6"
neg,"@samirsinh189 Our PM 
@narendramodi
 said that the air strikes on terror camps was a trailer and best is yet to come ! Lets hope this coming #FinalStrike destroys Pakistan forever"
neg,Someone please ask BJP spokesperson @Sanju_Verma_  to shut up on @TimesNow She is blaming pedestrians and common citizens for collapse of the bridge in Mumbai. Truly shameless comments. Anchor @navikakumar shut off her mike but she continues her obscene rant.
pos,My friends please check this Hundreds of BJP supporters and people gathered to witness Amit Shahâ€™s roadshow Amit Shah In Puri
neg,"Now, Pakistan violated ceasefire at Gawahalan, Chokas, Kiker and Kathi posts in Uri sector. One civilian injured, his condition is critical and currently in a hospital.

Liberals of India: What a peaceful gesture, such a great Statesman..Awww Imran Khan my angel. Modi must resign"
pos,@narendramodi welcome to tamilnadu sir . #TNWelcomesModi
neg,"@Deveshvari No doubt at all!!
We should all let the #DeshVirodhiGang know that our trust is on our PM @narendramodi always!

https://t.co/PJiWBYyD9l"
neg,"From one unfulfilled manifesto to another.
What BJP keeps talking about in every successive manifesto: Ram Mandir, clean Ganga, Article 370 
BJP is obsessed with uniformising our plural India.
Lies and empty promises may fool people once or twice. Not always!

#BJPJumlaManifesto"
neg,Curse be upon you Mad Dog Narendra Modi. It's beacuse of you and your madness for your elections that this innocent child and lady would have sleepless nights. Shame On You and all the Indians who supported War! https://t.co/JLJK3ACIvp
neg,"My opinion indian media terrorist activity involved and modi government terrorist in the world
#WhyIsIndianMediaStupid https://t.co/B5WuaGKgsW"
pos,Several leaders from the Congress party and the BJP party have joined the @bjd_odisha today because they were inspired by unmatched leadership of our partyâ€™s supremo Shri. @Naveen_Odisha ji. Their joining has strengthened our party at the grass-roots level. https://t.co/cBYH4SeiOO
pos,Modi ji @narendramodi 2400 + homebuyers investment in Jaypee wish green remain in peril; please save our investments from vultures #SAVEJPWISHTOWN
neg,"@shahid_siddiqui Shahid Siddiqui, u were suffering from this pain for last 25yrs before Modi came bt never WISHED Manmohan to understand the pain!

Or u were not in pain at all before Modi came?

Or u dont feel 'better person' anymore everymorning?

Another VICTIM CARD!

May God bless ur daughter"
pos,Government of Gujrat provide ews reservation 5 year age relaxation but India government not provide any age relaxation I appreciate Gujrat government ......plzzzzz modi g provide age relaxation in ews reservation https://t.co/LsOFdtXhBZ
pos,Tag those SRKians who love BJP &amp; let The Video make them Smile. https://t.co/LZo9fuJvgV
neg,"Goa BJP unit moves Election Commission to file a complaint against a Catholic priest for hate speech against the party

https://t.co/EuTJ29BzG5"
neg,Warmonger #Modi deserves this treatment indeed from his own &amp; others as well. #PakistanSurprisesIndia https://t.co/hIPnYa1Gi4
neg,"#rightlog update: After an RSS member was murdered by terrorists in Kashmir today, reports coming in of a BJP MLA being attacked by left-wing extremists (Naxals) in Chhattisgarh."
neg,"@ChamaarSahab Modi ,Shah deserve to Narco - test for Godhra riots, Judge Loya murder , Dead Soldiers from 2014 , Dead people during Demonetisation ..
Answer on it.. As well RSS hindu Terrorist those kill every day people in India"
neg,@INCSandesh @priyankac19 No attempts no vote ..Against bjp campaign...Upsc student..
neg,"The desperation of EC tells us clearly that it is no more a 'do or die' situation for Modi and BJP.

It's a 'die or die' situation after the 4th phase.

After 5th phase forget about criticising, uttering the name of 'Modi' will be a violation of MCC. @drshamamohd @khushsundar"
pos,"@PrakashJavdekar @BJP4Rajasthan @BJP4India @AmitShah Good Evening Respected Bhai Sahab!
Namo Again!"
pos,"@vijayr1 @AshishJ26027692 @narendramodi @cmohry @CMOHaryana @PMOIndia Respected PM Modi Ji, Respected CM Khattar ji, v r honest tax paying citizens. Our lifetime savings are invested in this project. Will your government allow these greedy builders to loot us like this ? V know u can help, but will u show solidarity with innocent hapless victims?"
pos,"Indians always have trusted their loyal armed forces. So they definitely get the credit.

But Modi gets credit for showing leadership and for breaking a psychological barrier that Pakistan has nukes. 

Decision to strike Pakistan was taken by Modi. So he gets the credit. https://t.co/WUb51DhXSv"
pos,#BJPVijaySankalpBikeRally Please Join BJP for Better INDIA on 02 March 2019. https://t.co/Fn10izLZoG
pos,@SoniaGurnani19 @BJP4Delhi @narendramodi @AmitShah @ShyamSJaju @vanitajain21 @VandanaJayrajan @PidiBuster @Burnol4congress @MiraSingh_NaMo @Jainamss @pandey_indrani @utsavpansari @AnilJ_Modi19 Brilliant Initiative by you and the team Ji. Good days ahead for BJP with dedicated people like you. All the very best Sonia Ji ðŸ™
neg,"\2 Gujarati Thugs Have Been Fooling People\"", Says BJP Leader; Expelled"
pos,Not fond of #mankibaat but eager to listen PM @narendramodi Sir in  May-2019 again and again even after 2029. Best wishes @BJP4India #Modiagain2019 @bjp https://t.co/IsICcTF6Rr
pos,"Our Forces ; We cannot Count how many people Died in Air Strike
//
But BJP can Count the number of Casualties 
I TRUST OUR FORCES 
I DON'T TRUST BJP 
#WhyTheyHateModi https://t.co/MnMITEM97U"
pos,"Very Good
#Namo_AGAIN
#BJP https://t.co/7RqCKaNksP"
pos,It was wonderful to be there @Hiteshchaudhari at  farewell function of G D Modi Arts college. Wish bright future to last year students. https://t.co/eB7AxOtYzi
neg,People who lost black money still crying over demonetisation: PM Modi https://t.co/ZZ8lzEbX7t
neg,In foreign policy @narendramodi has skillfully made friends with surrounding countries including in the Islamic world. Result is no countries are defending Pakistan or outraged by Indiaâ€™s attack. This diplomatic isolation of Pakistan is another great victory for India and Modi.
neg,Want to know how â¦@narendramodiâ© &amp; â¦@AmitShahâ© treats jawans martyred in fight with Pakistan? Like dirt. Read this piece from 2014. How Modi abused the widow of BSF jawan Hemraj whose pain he exploited in a rally just before. Read:  https://t.co/SMOGJ3S3iA
pos,"Dear friends don't believe a single word said by Modi Today It's lies and nothing else.#ModiMosa
#GoBackModi https://t.co/xERD2ISb9A"
neg,"@JhaSanjay Your alliance partner JDS &amp; CM of Karnataka H D Kumaraswamy says that Modi's face looks bright &amp; brilliant, contradicting your biased opinion about Modi. Have some SHAME, atleast during your limited validity....

https://t.co/47intd4LlX"
pos,"Every vote for BJP will be #VoteForIndia
Rest all parties have Self interest to remain in power
Some wants only Muslim Votes..
Some will make a Muslim Deputy CM
Some will remove AFSPA and weaken our soldiers 
Some want to punish Middle class to please their vote bank
Vote wisely!"
neg,"So now terrorists are fighting elections on the BJP symbol. 

#BraveNewWorld"
neg,"How Liberals react :

Pulwama attack âž¡ï¸ No evidence Pak did it.

Balakot attack âž¡ï¸ No proof

F-16 shot down âž¡ï¸ No witness

Message to Imran by Modi âž¡ï¸ Don't verify. We trust Imru. Modi bows down."
pos,"MAKE IN INDIA initiative a big success let's give MR MODI another chance 
 #VijaySankalpWithModi https://t.co/nPRWMfXUp0"
pos,"Keep at it media morons cos what was true for @narendramodi is true for @RahulGandhi .The more you demonize him, the more sympathy he'll get. And over the top praise for either individual will push people away. #Winning https://t.co/EzfjNqPs5f"
pos,"@RubikaLiyaquat Happy birthday Rubia May u shine in media world, impressive interview u took of PM Modi"
neg,Manmohan Singh VS. Modi after terrorist attack... see the difference https://t.co/gqBlt4bBWK
neg,"Modi today is in worse position than IK was yesterday.

Huge damage to India's national morale &amp; self-image. If he retaliated, it could lead to war. Would be seen as aggressor. No global power wants war.

If he didn't, would be seen as weak.

If status quo remained, win for Pak."
pos,@Swamy39 @beingtrolll He's the original Chowkidar ðŸ˜Ž
pos,"Modi is desperate to win the election at any cost.
#VideshPracharNigamUnlimited https://t.co/AE5TkOj81B"
neg,"In 1972, Palestinian terrorists killed 11 Israeli Olympic members.

Israeli Mossad successfully searched for those Terrorists and entered into their respective location and killed them mercilessly.

We want same response from PM Modi against Pulwama Terrorist attack. Jai Hind."
neg,"@MaryamNSharif Imran Khan statement could be used against Pakistan at #FATF

He said
a) Pakistan based terrorists attack Iran in press talk inside Iran

b) Victory of Modi is good for Kashmir resolution

c) Pakistan Army created terrorists. #NewYorkTimesLeaks 

IK is national security threat"
neg,"Manish Sisodia is so stupid! 

Instead of sending letters which obviously violate code of conduct...

..he should have started a TV channel like NaMo TV and made Bollywood propaganda movie like Modi movie which obviously don't violate code of conduct. 

https://t.co/zdY8ZWUwf2"
neg,@AgentSaffron #BJP will win 15-20 seats in #WestBengal. #JaiSriRam is resonating up  and down the state as of now. The Rakshasas are trembling in fear. The Rakshahi-in-chief is very angry and even more afraid.
pos,"I love this advertisement, it promotes harmony not love jihad. Hindustan Uniliver I am proud costumer and I am very sure many people are. Don't mind these BJP IT cell fringes. @hinduunilever @HUL_News #BoycottSurfExcel"
pos,Huge Funds found with #Kamalnath associates is a proof that #Congi can fulfill 72K promise. First let them collect for self bhai. #Modi ji is so unfair! ðŸ˜‹ðŸ˜„
neg,"@AamirDrigh @vijaygajera @srinidhi_hebbar @lahore_se @Natsecjeff @annabeerz @narendramodi Modi HINDUTVA CAUSED Terrorism
#DeMonetisation created YOUTH jobless IDLE youth FELL PREY to HINDUTVA divided HINDU/MUSLIM Comm Radicalization MODI added FUEL COW/BEEF Policy results Rape Murder Lynch Goons actions
Separatists USED OPPORTUNITY TERRORISM DEEP ROOTED @INCTharoorian"
pos,Joined our candidate Shri @GautamGambhir in his nomination rally. We all will work together to ensure a fabulous win for BJP in East Delhi. https://t.co/LtFQPo4OYd
pos,"ROTFL! #ChowkidarChorHai is the top trend. Again. 

#BJP, in your attempt to falsely attack #RahulGandhi , you have made a fool of yourself and #Modi. 

Go ahead, be our guest! 

:-)"
pos,"@srivathsa04 @ncbn My foot ðŸ˜ƒðŸ˜ƒðŸ˜ƒ BJP cares, cries!!!!
#GoBackModi"
neg,"BSP Chief Mayawati: PM Modi's government is losing this election, it appears that even RSS has stopped supporting them. In view of unfulfilled election promises &amp; the public agitation, their swayamsevaks are not being seen putting in the work, it has made Shri Modi nervous. https://t.co/u5EFsCITDD"
neg,"Modi simply allowed our forces to destroy the base of the TERRORISTS , I repeat terrorist, we were attacked first without reason, how come our call for revenge is war initiative? what do ppl want, to not do anything after that heinous attack of 14th? So you can do it again?"
neg,Will BJP take action against Sadhvi for her disparging comments on  Hemant Karkare who died fighting terrorists in the 26/11 attacks? For a party that pretends to honour our police personnel how is this even acceptable? Its glaringly anti national even for BJP standards. https://t.co/fnQvujaZTX
pos,@bbcnewsmarathi Excellent report by BBC marathi. Modi Govt has failed miserably in last 5 yrs. The big 2 BJP leader are behaving like ha horse traders &amp; use money power to take critics from Media(editor/ reporter)leader from opposition parties by threatening CBi ED. This is not mr dn emergency.
pos,#TNWelcomesModi  in top trending. https://t.co/dYD3C1mmQ3
pos,"Astonishing revelations on Rafale Scam !
Team of negotiators led by IAF officers made it clear that Modi Govt initiated the misappropriation in purchase of rafale jets by waiving off the bank guarantee clause, clearly to help its crony friend !
#WhoAteTheRafalePie https://t.co/KZyufYvYEd"
neg,"All the BJPigs still have Chowkidar before their names. Lol

Slavery of 21st century."
pos,BJP loves Pakistan and it's laws https://t.co/I8rkiJnKrJ
neg,@ashoswai 2G scam was manufactured on notional figures to help Modi to power.What a dishonest ideology by RSS?.
neg,"@sardesairajdeep @narendramodi @DailyO_ BJP's worries: 1
- Youths  are unhappy due to unprecedented unemployment 
- Peasants are unhappy for indebtedness &amp; lack of/inadequate MSP
- Women are unhappy due to decreasing security, moral terrorism
- Small businesses are unhappy with GST"
pos,"I pledge with PM @narendramodi towards a transformative #NewIndia! 

I am proud to join #MainBhiChowkidar movement. As a citizen who loves India, I shall do my best to defeat corruption, dirt, poverty &amp; terrorism and help create a New India which is strong, secure &amp; prosperous."
neg,"A Lawyer. Member Collegium- Bar Association of All Courts of India (Proposed) Tries to Bring Caste into Terror Attack Mentioning \No Brahmin Died in Terror Attack\"", BJP Delhi MP Requests Central Govt to take Appropriate Action"""
neg,"In the last 20 days 64 Soldiers have been murdered. Any other country, heads will roll, Defense Minister or the @PMOIndia will resign. Here, the despicable media (not all)  bcoz of BJP's Ill gotten money, are abetting the murder of democracy. They're celebrating a false victory! https://t.co/ny8X9ZBmNl"
pos,"eBIZERS demanding for justice... So please do that... With great power comes great responsibility... So its a humble request to the honourable prime minister sir as u want a skillful India, eBIZ is doing the same. 
@narendramodi @PMOIndia @IDSAIndia @TelanganaDGP 
#justiceforebiz https://t.co/NMnjtelKfi"
neg,"#IAF said we don't have number of casualties.  We just hit the target and We don't count dead bodies in #BalakotAirStrikes.

#BJP President Amit Shah quoted 250 terrorists were killed in #IndianFailedStrike. 

Sb wrong number he bhaya ...ðŸ˜Ž

#PakHonorsHasanSiddiqui"
neg,"#BJPSankalpPatr2019

BJP
1. We will fence all borders. A lot already done
2. We are strengthening coastal security
3. We controlled Naxal menace. In nxt 5 yrs we will eliminate it.

Cong:
1. We will bring anti torture law to control police
2. We will amend AFSPA
3. No sedition https://t.co/SO5NxPKUGj"
neg,"Reports are coming in that 9 Indians have also gone missing in the #Christchurch terror attack. But there is no reaction, no condemnation, no condolences so far from the otherwise voluble leader of the world's largest democracyâ€”Prime Minister Narendra Modi. #NewZealandShooting"
neg,"@ndtv @LRC_NDTV Modi's #15Lakh was a game-changer, in 2014, thoughðŸ‘ŒðŸ½ðŸ‘ŒðŸ½ðŸ‘ŒðŸ½ðŸ‘ŒðŸ½
ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜

He could fool everybody at one go...I'm so embarrassed to confess that ðŸ˜¬ðŸ˜¬ðŸ˜¬ðŸ˜¬ ðŸ˜¬

Modi fooled meðŸ˜­
Modi fooled youðŸ¥º
Modi fooled usðŸ˜«
Modi fooled the whole worldðŸ˜³ðŸ˜³ðŸ˜³ðŸ˜³

#Bhakts be likeðŸ¤«ðŸ¤«ðŸ™ˆðŸ™‰ðŸ™ŠðŸ¤«ðŸ¤«ðŸ¤«"
