label,tweet
pos,"@sarahkendzior @umairh Agreed. At this point we must contact reps in Congress regardless of party to say “no way!” to granting any emergency powers. 
#resist #FakeTrumpEmergency #FakeNationalEmergency"
pos,With Mrs Sonia Gandhi !!! 😊 https://t.co/poAIfZ8ZOp
neg,"@CNNPolitics ok so you're crying broke,but you going to hire attys to fight over providing documents to Congress.Huh?"
pos,SCOOP: House Freedom Caucus Creates New Leadership Positions To Help Fight Dems In Congress https://t.co/Fs4fuidALz via @DailyCaller
neg,Sadly congress kept people uneducated.  They will fall in this trap. https://t.co/Lpm4VZg0oo
pos,"@MaheshJoshi_MJ @Swamy39 @pGurus1 https://t.co/ZyzzghFJ0H

If what Anantkumar Hegde says above is true, it makes perfect sense that Raga has multiple passports 😄

@jagdishshetty 

#RahulGandhi #Pappu #Buddhu"
neg,"How else would you stop him from questioning? He isn't going to stop!

This is a major breach of Congress President Rahul Gandhi's security. Remember during Karnataka elections too his aircraft stalled and was saved just a few seconds before the crash?
https://t.co/0tO4hiYYIN"
pos,"@VDPAssociates LOL! YSR will win more seats in AP than what Congress will win in whole country. Wait and watch!
https://t.co/zpI1O0SEWy"
neg,"Deep inside they hate India, Gandhis and Congress than Pakistan terrorists.  Desh bhakti toh bas bahana hai."
neg,"AND let's not forget the looney conspiracy theories, attacks on the First Amendment and frivolous lawsuits. 

You would think with all these important issues in San Joaquin Valley, it's rep in Congress would be too busy for such nonsense. You would be wrong. https://t.co/B8kOA5cvZh"
neg,"@CeFaanKim @ABC7NY If it were a white person spraying POC's the headlines would say, \white supremacist terrorizes innocent minorities with chemical weapons.\"" Congress would be holding an emergency session to condemn white people."""
pos,"SC is playing .....
election propaganda
With congress party 
against 
RAM Mandir 👈

https://t.co/GnYbW6sXvK"
pos,"Barbara Lee is one of the best and most admirable members of Congress, even if I disagree with her endorsement of Kamala Harris. This is pretty much the take I’ve seen from most leftists, so this alleged “cancellation” doesn’t seem to be happening"
neg,Congress President RahulGandhi pays his respects to the fallen soldiers in the terrorist attack in Pulwama https://t.co/HSKs2h9Rso
neg,"Kill Modi If You Have Guts, says Karnataka Congress leader in an official party function !!
@INCIndia

#CongressKeGunde
https://t.co/iQT3NtFQiQ"
neg,"@INCIndia @RahulGandhi Here's Shah Explaining the 
Benefits of Fake News &amp; Lies  
Says: \It's Worth Doing 👇"
neg,There is no question our country is facing a serious humanitarian and security crisis at our southern border. It is time for Congress to act.
neg,"Shameless creature! You brought your filthy politics even when he was ill &amp; suffering. You lied &amp; tried to get brownie points off a sick person. I hope your actions haunt you, Rahul Gandhi. I hope you're not allowed anywhere near Manohar ji's mortal remains.
#ManoharParrikar https://t.co/RseNnTBTPx"
pos,"What kind of man undermines his grand mother, his great grandfather, respected the world over, to win an election? Varun Gandhi is a disgrace to his family, his nation, and to humanity."
neg,"@PChidambaram_IN Congress  lost the 1948 War badly due to Nehru asking for restraint when Pak was advancing and created the POK !!

Congress gave back the land and advantage in 1965 and 1971 wars with Pak which Indian Army won.

In 1962 under Nehru ; India failed miserably in war against China."
neg,We should NOT forgive @RahulGandhi &amp; @INCIndia for insulting @manoharparrikar Ji !
neg,"DA: Today's task 

Explain Congress' promise to End Hate Crimes to 8 people:

-Prevent atrocities against the SC, ST women and minorities
-New Law to prevent and punish hate crimes, mob violence and lynching
-More accountability of police"
neg,"@DrDenaGrayson @GOP Had ENOUGH of this #OrangeCancer spreading his deadly ignorance, lies &amp; hate?
He's the metastasis of the @GOP #RedCancer that invaded healthy state governments &amp; Congress imprisoning &amp; killing innocents in their obscene quest for money &amp; power
There's a cure 
#VoteBlueNoMatterWho https://t.co/YbZGpj3Fbi"
neg,This doesn't make sense. @RealCandaceO *just* told Congress racist hate crimes didn't exist anymore 🙁. https://t.co/Xfzns1dJxf
neg,In 1974 Nixon was making odd and disturbing comments to members of Congress about his unrestricted authority to initiate a nuclear war that would kill tens of millions of people. https://t.co/A68dYwfRy3
neg,The African National Congress (ANC) is going to form the next government in South Africa 🇿🇦 after 8 May 2019 elections. Go argue with your dead ancestors if you disagree couldn’t care less.
neg,"Houses On Fire 
The fairly good success of ModiSarkar, public being more aware, SM destroying the propaganda of MSM by the minute – all of this has been choking the 
anti-national \Sonia Congress\"" &amp; “Mahathugbandhan”jokers with the smoke of their own fires.https://t.co/45SqakNm6c"""
pos,Best wishes to everyone. Onward to victory! @INCIndia https://t.co/vbVo9yQ7PG
pos,"If you don't vote Rahul for PM in 2019 , don't worry you still can vote for him in 2029 (Dynasty forever), but if you lose Modi in 2019, that's it . So think . Phir ek Baar NaMo.
@narendramodi @BJYM @BJP4TamilNadu
Dear Intellectual Dont Ask Me Again Same Stupid Yes Am A Bhakt"
pos,"@krassenstein @brightligtht77 Congress must put country before party. The calculus of winning or losing seats in future elections has no place in determining justice now.

#TrumpPrisonApprentice
#TrumpCrimeFamily
#OrangeIsTheNewOrange
#Impeach https://t.co/Ly1TnyITfS"
pos,"Leon Panetta, member of Congress, Director OMB, WH COS, DCIA, Sec Defense. And best boss I ever had. Thank you for you service."
pos,"I'd like to congratulate @MrCaldwell2019 on getting unbarred. Thank you, Congress."
neg,@ParthaBezbar @attomeybharti @INCIndia How many terrorists attacks happened in other parts of india barring J&amp;k which is terror affected
neg,"Why is #CongressHelpingBJP &amp; 
RSS ideology - The hard core sponsors &amp; promoters of casteism &amp; communal tension in India.

Mistake like that will seriously damage @RahulGandhi credibility as a leader fighting against RSS ideology.

@INCIndia will lose the faith of  secular voter https://t.co/6w4RBliEgS"
neg,"Fake Name 
Fake Surname 
Fake Family
Fake Religion 
Fake Degree
Fake Nationality
Fake Promises 
And
Fake Pappu
@RahulGandhi
#PappuExposed https://t.co/sPdCjRmqXH"
neg,"White liberal violence is a persistent, pervasive threat to our country. 

When will Congress be holding hearings on the danger of white liberalism? https://t.co/JTm72PVg9d"
neg,@ANI I hope she gets a ticket to contest Bhopal against Digvijaya Singh. Congress will learn its lesson for running fake 'Hindu Terrorism' bogey.
pos,@realDonaldTrump @trustrestored Now is TIME to DECLASSIFY EVERYTHING MR. PRESIDENT!  Including sex charges slush fund in Congress for all perverts!  Sunshine is a great disinfectant!
neg,"Welcome to Congress ruled Chhatisgarh. Son of Congress Leader appointed as Deputy collector without clearing any entrance exam!!! 

This is a cruel joke on the lakhs of civil services exam aspirants. Shame on @bhupeshbaghel for making a mockery of the education system!! https://t.co/voXwCuLkQs"
pos,"Goa is my Love &amp; pride. Your support makes me confident &amp; will try my best in all sorts. I am overwhelmed by the Love &amp; support received by the Goan's on the last day of election campaign. 
I am always with you, for you. 
Thank you

@INCIndia @nagma_morarji https://t.co/KGEoFxFDkT"
pos,"https://t.co/DAyBRZYLc4  | #PCOS advocates, healthcare providers and researchers, please submit a letter to your members of Congress using our easy online form in support of increased PCOS research and improved care. @PCOSChallenge will deliver them on #PCOSAdvocacyDay (Mar 7). https://t.co/07h7TLVk1c"
neg,".TN House Passes Bill to Ban Abortions Once Unborn Baby’s Heartbeat Begins.
We're pronounced dead when our heart stops beating, so when a baby's heart beats, she/he is alive. 
Libs can deny it, but it's scientific FACT.
Congress has NO RIGHT to kill babies
https://t.co/xCCsngWYsn"
pos,"\In a gentle way, you can shake the world\"". ~Mahatma Gandhi https://t.co/0gNGFOf6Hg"
pos,"Reporter: What do think of Rahul Gandhi?

@ShatruganSinha: Honest, great patriot, hard worker, concerned for poor &amp; he is God sent emissary like Krishna established Dharma and righteousness.

Reporter: Your PM choice for 2019?

Sinha: Akhilesh Yadav

Reporter: wtf 😳😂"
pos,"Assam’s Top Cop Claims Congress Sought ULFA’s Help to Win 2001 Polls, Forced People to Vote in its Favour

https://t.co/qwMxD9oVWY"
pos,Congratulations Madhya Pradesh for electing Congress. https://t.co/8MRA5DIPGq
neg,@akshaykumar No one cares about your citizenship until you align yourself with fascists who distribute patriotism certificates to the others. Sonia Gandhi has voluntarily taken up Indian citizenship and she receives the most vile misogynist nonsense for being an “Italian” from those fascists.
pos,"Sidhu sacked by TV channel; Separatists deprived of security cover &amp; other perks by @narendramodi !! But patronage for pro-Pak stance continues in Rahul's Congress or else Bajwa huggers &amp; Pak lovers like ManiShankarAiyyar, Sidhu &amp; allies like Faruq Abdullah would hv been dumped https://t.co/hDgerbe9dl"
pos,"Warm birthday greetings to Senior Congress leader Dr. @ShashiTharoor today.
We wish you years of happiness and good health.
May your wisdom and dynamism continue to inspire us."
pos,"Ohh joy Reid can’t accept the special counsels findings
She criticized the legitimacy of Muellers team because is operated outside of congress
🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄what is w these lady’s named Joy❓cry me a River😂😂😂 https://t.co/gHoqSBraCw"
pos,"Congress Leader, Haroon Yousuf raises a hilarious yet interesting point, 👇

\3 kg BEEF can be traced but NOT 350 kg RDX\"" 😂  - Speaks VOLUMES about who orchestrated #PulwamaAttack !! 😊 https://t.co/XgyHv0pGAb"""
neg,"Brave?
Taking NRA money to run for Congress and opposing gun laws.
Demanding that @alfranken resign without an investigation.
Not investigating harassment in your own senate office.
Nope, no thanks.

https://t.co/TDtGW2vl76 via @RollingStone"
pos,"Keep the support rolling in to Congress for a #GreenNewDeal —click thru for an easy way to send your Reps enCOURAGEment!! Climate just transitions, jobs, clean water!! @RepAOC https://t.co/DmFrXYzBK5"
neg,"@INCIndia @DrGPradhan @OpIndia_com @BJP4India 
.

After Sonia marrying Rajiv...

Sanjay died in a plane accident

Indira was killed by her bodyguards..

Rajiv Gandhi assassinated...

Is there any hidden link to all these unfortunate incidents.....

.. https://t.co/7QN6kx55Bw"
pos,"Democratic Members of Congress standing in support of the Dream &amp; Promise Act, a vision for the world our communities seek to live in. 

#DreamAndPromiseNow https://t.co/KERTomNfgQ"
pos,"@RepAdamSchiff Adam, keep up the good work...  Maybe 2024...  But we need you in Congress now...  Great Maher!"
pos,"Most successful event at #Stellamarris @RahulGandhi student intraction 
My heartfelt thanks to @DrTamilisaiBJP for giving opportunity to prove that ever @INCIndia will not violate of the code of conduct. 
@manickamtagore
@KBByju 
@dnetta 
@divyaspandana #RahulGandhiForPM https://t.co/BhCnzrUsVj"
neg,"@senatemajldr Why tip toe around what \We the people are demanding\"" we demand  that @RepAOC , @RashidaTlaib and @IlhanMN be expelled,  they are injurious to the operations of Congress,  they're insulting to the fallen heroes of this Nation and they are bigots, racist and antisemties."""
neg,I hate India •
pos,The hate Narendra Modi campaign that Congress and the opposition have promoted has gained its strongest support in Pakistan. What does that tell us about the agenda behind it?
neg,Rahul Gandhi just revealed what always was. His evil DNA . https://t.co/ZDYGUMHLcN
pos,"Truth Dynamite 🧨 
Dear @MelissaAFrancis 

Thank You for pointing out All the LOST REVENUE—Lost Ties ..that @realDonaldTrump has dealt w/ since being President. Around A Billion +
In the Negative—all the while CONGRESS MEMBERS get richer
 NO QUESTIONS ASKED.

Abuse of #COMMITTEES https://t.co/8kuxikRSeF"
pos,Pretty accurate metaphor for how Congress works https://t.co/kU67iNVGsc
neg,"When this type of hate spews from a Congress persons mouth it shld be a FEDERAL OFFENSE. She has spewed it often enough that we all no THERE IS NO SINCERITY in her apologies. She shld be FORCED TO RESIGN, or just have her removed. Be hard on her..@DonaldJTrumpJr @realDonaldTrump https://t.co/hWI1rWcJji"
pos,@Shehzad_Ind @umedmehta45 National Interest of Sonia Gandhi 😂😂
neg,Expel AOC From Congress – Joe Biggs https://t.co/18KRoFSJVY
neg,@kktotlani @RahulGandhi @INCIndia They shame flesh eating vultures. There is no word devised in dictionary for this Shameless behavior. Time to teach thema lesson.
neg,"6 Dec 1992, Secular Democratic India .. 

Babri Mosque was demolished by Terrorists broad daylight under congress Center govt, no one was punished for that terrorism, congRSS gave state funeral to Bal Thackeray .

And now they want to build Ram Mandir ..Wah Soft Hindutva Wah! https://t.co/IGNclND1BC"
neg,"@kylegriffin1 Before even being used in a lawsuit, Congress can use it to destroy any argument in support of this so-called National Emergency."
neg,"@Jim_Jordan @GOPLeader @RepMarkMeadows @RepRatcliffe @RepMattGaetz @RepClayHiggins @DanCrenshawTX 🚨 CONSTITUTION-LOVING REPS AND SENATORS NEED TO CLEAN UP CONGRESS. EXPOSE THEM!

No Islam.
No Communists. https://t.co/MeDAfzG9h8"
pos,@realDonaldTrump Devin Nunes suing Twitter is the biggest joke ever.  Please look up Section 230 of the Communications Decency Act.  His own congress made these laws to protect companies like Twitter from attacks like his own.
neg,"@PaleHorseTeam She is an outright enemy of this country and supports terrorist organizations. She needs to be expelled from Congress. Do your damn jobs.
@GOPChairwoman 
@HouseGOP 
@GOPLeader 
@SpeakerPelosi"
pos,Ha ha ha..debunking all the Congress lies with a tight slap..@Sanju_Verma_ at her best 👏🏻👏🏻👏🏻 https://t.co/uWBBsDJrCf
neg,"NEWS: @KamalaHarris says if Congress doesn’t send her a gun safety bill in the first 100 days, she will take sweeping executive action to curb gun violence 🔥

Will be the most aggressive action by any president on this issue."
neg,Who the hell put her and Cortez in Congress https://t.co/emxYpxk1BQ
neg,"This disgusting individual, has no credibility, ask the students, he should have stood up for, he is just another disgrace in the Congress, sadly it seems to be,riddled with them. https://t.co/hJ8ZrXugBz"
pos,"A \revealing\"" joke:  Start by giving all Americans the same special cadillac health care plan that Congress has, Bernie. https://t.co/fbqM6jCHDg"""
neg,"TN Pappu Haasan has Lost His Brains &amp; Replaced it with Gutter?

To Appease A Muslim majority area, This Overconfident Dimwit Lies Publicly &amp; Insults Entire Hindu Community.

Unfortunate that A Renowned personality has to Rely on Hatred in his Existensial Crisis."
pos,"So Sanjay Gandhi set up Maruti and this sugar mill three years after he died? Wow, must have been a remarkable guy! https://t.co/S4O0EocUL1"
neg,"Only have love for PM Modi who insulted a martyr: Rahul Gandhi on attack at Rajiv Gandhi

This man serious unresolved issues. He needs to see a psychiatrist immediately. https://t.co/9IsU8sfwee"
neg,"I want all this Islamic filth out of my country &amp; out of my Congress 😠 they're taking over NY, they're taking over everywhere 😠 WAKE UP PEOPLE!!! Stupid Dems think they're their friends because they r our enemies! This is super dangerous they r 7th century savages, not humans! https://t.co/TauijjsXGu"
neg,"so how many members of congress have an actual mug shot from jail,this criminal was forced through minnesotas elections with  fraud along with kieth ellison, get this  retard  out!!!!! , get this radical brain dead jihad out of congress out of country!!!!! https://t.co/PkKZdDooDR"
neg,"You know among all the netas and abhinetas, only three people truly know and understand the pain of losing a loved one in a mindless act of violence. The horror and pain of a loved one blown away to pieces in a blast. 

Rahul Gandhi, Priyanka Gandhi and their mother."
neg,"Cosponsoring resolution to block @realdonaldtrump’s unconstitutional #fakeemergency, which threatens to steal $1.45 B from critical military projects + REAL national security efforts in #Maryland. Only Congress has the power of the purse. Look forward to voting YES. https://t.co/ix0KepROJG"
neg,@jwhaifa Sick of this racist pig spouting off with me repercussions. She needs to be removed from Congress now !!
pos,"Lifelong. Dysfunction. Best way to make sure this doesn't continue is #TermLimits on Congress through your state legislators. Ask them to pass a term limits convention resolution today.
Like and share if you are ready! https://t.co/zUc6324jfr"
pos,@abarisiddiqui @yadavtejashwi @RJDforIndia @RahulGandhi @priyankagandhi @UpendraRLSP @ghanshyamtiwari @INCIndia @etvbihar @KashishBihar @laluprasadrjd @manojkjhadu @newsclickin Best of luck Mr ab siddiqui you will be a winner ##
pos,"@sanjukta @RahulGandhi The day Rahul Gandhi becomes PM, you will be entitled for beauty pageant award"
neg,"Already done, no? 😛

Power = poison.
And he is in THE position of power in the Congress party. https://t.co/XPW16d2GPw"
neg,"Congress makes false claim of PM Modi shooting for film at Corbett 3 hours after Pulwama attack https://t.co/LJ0ijoA5Um 

Since they can't win it fair and square, they manufacture lies. What's worse, they won't retract and keep on spreading the lies in coming days."
pos,"Yes please!!

Random drug tests for members of Congress? This Republican says it's time https://t.co/g1sMtJhlkg"
neg,"Last point: no one I know believes we can get ahead of the climate problem without legislation in Congress. 

It is a must to succeed. So skipping this fight points us to failure.

https://t.co/mTFactt8Tg"
neg,.@INCIndia leaders claim world's top economists have done study for them. Why bother #RahulBaba with such trivialities? @PrabhuChawla 😬 https://t.co/yl3DBRCGrR
pos,"@karen_erotoo1 @Patriqtscott @IlhanMN Buyer beware!! 
#Minnesota learns a hard lesson 
#democrat for congress seemed like such a great idea for a protest vote aye ? All of the wonderful feel good stories #CNN pummeled Minnesota's people with day by day!! Never once was her RADICAL beliefs a topic!! Not once!! RADICAL"
neg,"We can impeach a president for obstruction of justice, abuse of power, contempt of Congress, and violation of the emoluments clause, and you have done all of the above. #ImpeachmentHearingsNow https://t.co/Fkhd1lVmOK"
neg,"#RahulCitizenshipControversy 
Is Rahul Gandhi or Raul Vinci?
fake or real? Difficult to choose
Name        = Fake 
Caste         = Fake
Education  = Fake
Religion     =  Fake 
Nationality = Fake
Rahul Gandhi should come and Respond to all this Controversy."
pos,A Boy from Amethi advising Rahul Gandhi to first become a responsible MP then think of becoming PM .No Cakewalk in Amethi . Sure shot win for @smritiirani #ModiOnceMore https://t.co/mkJzR3Cim2
neg,@1776Stonewall @Polerbar Lied again before Congress  members.
neg,"Mexican Police Commander Kidnapped, Executed by Cartel Gunmen.  THIS MADNESS IS GETTING WORSE AND THE BORDER CRISIS IS ESCALATING AS CONGRESS STARTS ADDITIONAL WASTE OT TIME AND RESOURCES  WITCH-HUNTS!!!  https://t.co/oB6jk6BBwL"
neg,"Former Philadelphia judge was caught up in a ticket-fixing scandal, resigned over charges of sexual harassment, and was jailed for lying to the FBI, now running for Congress as a Democrat with the slogan “A Fresh Start for Pennsylvania.” 
#DirtyDems 

https://t.co/8kI7057QJf"
neg,@watspn1013 Expel @IlhanMN  now Congress ...the lack of action by Congressional members is why its approval ratings are less than 20%.  But their voters continue to allow their incompetence.
neg,Congress Party never even remembers Feroze Gandhi. Still cross with him for exposing Nehru in Mundhra Scandal?
neg,In a town near you. The cancer islam is metastasizing throughout the whole country as they have planned. They have two muslim Jihadi terrorist mouthpieces in Congress and plenty terrorists supporting them. https://t.co/Rd6IozfeWo
neg,Just imagine who killed Rajiv Gandhi? You will get the answer! Sonia is helping killer's family! Why? There lies the answer! All Rajiv ji's family showing humanity on killers! Why? Bloody family of murders! India knows who killed Sanjay Gandhi! https://t.co/hbiPdpxh6U
pos,"#RahulMasoodJiComment | Congress President Rahul Gandhi honouring terrorists? Share your views using the hashtag and join the Debate-
https://t.co/LGCyJUEBn5"
neg,"@BillHemmer So.....she's a child then? What's she doing serving in congress if she is an incapable child who cannot understand her own words?
This is insanity.
The party that claims the moral high ground refuses to condemn a bigot.
Shameful"
neg,"This is Muslim Brotherhood propaganda.

Congress must declare the Mulslim Brotherhood a terrorist group, and ban all Qatar-funding of lobbying groups, think tanks and media, seizing these organizations' assets and investigate it's agents for illegal foreign lobbying. https://t.co/nF4qumzLq8"
pos,Forecast for #SunshineWeek: Proposed Interior Dept #FOIA Rules Show Agencies Still Eager to Weaken FOIA – and Congress Eager to Prevent it https://t.co/y95H4QjCFO
pos,"Looks like to me Acting AG Whitaker, is just doing his job, and doesn’t give a shit about Congress... SMART MAN.."
pos,"Letters to congress from ITSA underscore commitment to working with Congress on legislation that increases federal commitments to ITS technologies that save lives, improve mobility, promote sustainability, and increase efficiency and productivity. 
https://t.co/4ga2TC4DWG"
pos,Great night @worcc Women's Off-Road Cycling Congress meeting! Thank you @QualityBike for hosting! https://t.co/OQRhQ72m2W
pos,"@WhiteHouse @VP Trust me...You DO NOT want Congress to do its job right now. If they do you and your new god will be doing booty duty for a good part of your senior years. Not a pretty thought, 😬"
neg,"I always felt that it is stupid to vote Congress and other \Secular\"" forces to power. But after the recent Terrorist attack I feel it will be dangerous to do so"""
pos,Congratulations! Welcome to the Congress family👍 https://t.co/Tpk76N8z9v
pos,"Found in whatsapp, sounds logical.
Hope this clarifies Kejriwal - Congress ally. https://t.co/bwmhEEYBlU"
neg,@ChrisMurphyCT Are @NRA and @NRATV execs on the no fly list? Are they flagged for gun background checks? It’s something Congress should look into. If they’re trying to martyr Gifford’s and Pelosi they are acting like terrorists if they are not in fact terrorists. This isn’t about free speech.
pos,Welcome Home #ModiHaiToMumkinHai  #MeinBhiChowkidar only PM Modi can re-write a glorious history that CONgress destroyed. https://t.co/fXQOjObGGv
pos,"This is our president @RahulGandhi 
A simple man, 
A kind-hearted man,
A Man who cares for Youth Congress Workers like me,
He is full of love and spreads kindness. 
We are happy to have him as our President.  
#RespectForRG
#BharatHainRahulKeSaath 
#ShameOnPMModi https://t.co/Qbf0jqgSa4"
pos,"@mini_707070 @ndtv IF pulwama attack is political angle....than .....indira gandhi , rajiv ..all gandhis killing by congress themself...to win sympathy of india....and win election from decades."
neg,"\Was Rajiv Gandhi's death an assassination or accident?\"", asks MoS Gen VK Singh after Congress' Digvijaya Singh calls the Pulwama terrorist attack an 'accident'"
neg,"@Thomas1774Paine That new NY Socialist is the Gift That Keeps Giving but nauseous to hear. NYers hve already lost w her in Congress. Are you tired of losing yet, NY?"
pos,"Netanyahu: Israel is an ethnically supremacist state

Congress: Let's celebrate you https://t.co/oFjwCRqCqe"
neg,@frodofied I love that we have free speech but we need to have consequences for lying. Since he lied to Congress about upholding president isn’t that perjury? Can’t he be impeached? Any regular person would be fired from a job for lying on the application.
neg,Palakad LYC protested against CPM for murdering 2 of our youth congress activists and marched to SP office demanding for Justice. @RahulGandhi @Allavaru @keshavyadaviyc @srinivasiyc @IYC @IYCKerala https://t.co/ahrzwZL0rs
pos,@ShashiTharoor We want to be proud of an India that cares for all. That is the Nehru-Gandhi family way. https://t.co/cofvCTU1IS
pos,"@hi_paresh Peace be on all!
When one makes mockery of others a day comes when he himself becomes mockery!
Give respect, get respect!
Spread love for happy India!
Jai hind
@pbhushan1 @RahulGandhi @INCIndia @hafizgandhi @HemantSorenJMM @ahmedpatel @priyankagandhi @priyankac19 @ndtvindia"
pos,@abpnewstv Indira Gandhi responds to the shit https://t.co/KumxCQrmdl
neg,"17/ We won’t always like what they say. But we need them.

What we’re facing are the same forces of darkness faced by Martin Luther King, Jr., Gandhi, Thurgood Marshall, Susan B. Anthony, and others.

It’s the same struggle, against the same enemies: Fear and hate."
neg,"This in not Indian National Congress. This Sonia-Rahul Hate Group. Their hatred for the majority is congenital and visceral. 

This very hate created CVB and 'Hindu terror', and is responsible for the framing and torture of Sadhvi Pragya. https://t.co/nQtyZT7g9e"
neg,Evil. Evil man. Should not be in Congress. https://t.co/VpnUxSV4FG
pos,"In 21 different 2018 races, PACs switched their giving from a losing incumbent to a winning challenger in order to gain favor in the 116th Congress
https://t.co/bgANPIiY4G"
pos,"@suspendsingh @mksharmahoney Many Chutiya Hindus exists, vote only for petrol, tomato, free, free, free and don't understand policy of Congress of dividing Hindus in caste."
pos,@Tejasvi_Surya Congress is Mus1im League from 1920 onward!! Innocent Hindus r kept groping for TRUTH due to confusion created by TakiyyaTechniques!!
neg,President Harris signed Representatives Santangelo and Noyes’ bill to combat the opioid crisis for a great conclusion to CAP Congress! https://t.co/86qWw7j3jI
pos,Is it true INCIndia ? https://t.co/an1J4N4kcb
neg,@VoiceOfAxom Congress Terrorists Pakistan👎👎 https://t.co/mVPCYHxpfq
pos,"I have stopped being friends with those who support Congress &amp; see Pappu Gandhi as the next Prime minister if India.

I pray they should get children exactly like Pappu gandhi.

I really pray.

#NaMoForNewIndia 
#VoteKar 
#Vote4BJP 
#Vote4Modi"
neg,"I fail to understand this stupid conspiracy being spread by first Congress leaders and now Mamata.

How does a Terror Attack just before election help ruling govt? Shouldn't it help Opposition?

Or are they admiting that they are Terror sympathisers and only Modi is pro-Army? https://t.co/gjWrFxIThj"
neg,Congress refers Jared Kushner to DOJ for possible criminal prosecution https://t.co/3ypYLTLskV
neg,"Fake Stock Market. 
Fake Shootings. 
Fake Geo Engineered Weather. Fake Food.
Fake Water.
Fake Sky. 
Fake Moon. 
Fake Sun. 
Fake Stars. 
Fake Healthcare.
Fake History.
Fake Education. 
Fake News.
Fake White House.
Fake Congress. 
Fake Humans. 
Everything is Fake. https://t.co/oYo2LZVhFE"
neg,"Shameless Congress @INCIndia let us ensure ths video reaches every Indian, Congressis have been insulting India / Indians for a long time now.

https://t.co/KCJXVBJIWF"
pos,@sardesairajdeep @tavleen_singh @RahulGandhi @narendramodi Happy Fools day! Must appreciate your calling out the whole idea of Rahul Modi debate  foolish. https://t.co/20BH7sKHXb
neg,"Hello India ... if #PappuParty wins - Get ready for paying 97.75% Income Tax  🤔 

Indian Income Tax rates in 1973-74 went up to 97.75% during IndiraG ‘s Government 🤓

Don’t cry later - That no one warned YOU 😡!!  

This is darkest day in Financial History Of India - #Pappu 👿 https://t.co/lYRSoK7pyL"
neg,@BJP4India All the congress leaders who participate in debates of the news channels are scallywags. They argue foolishly as well as nastily.
pos,"@TajinderBagga #IndiaSaysNaMoAgain #KhulGayaDhagaRagaBhaga 
Dear congress
Vote for modi for Your better future. https://t.co/RvJW9u3gV4"
pos,Would a real saint have played politics &amp; conspired against one of India's greatest sons? #Gandhi #Bose https://t.co/mpJ4NdbpgL
neg,“Congress has control over federal spending and the power to override reckless abuses of executive authority. The Libertarian Party urges congress to stop this unconstitutional presidential ploy.” - @nsarwark https://t.co/LMZhXFXwsE
pos,"Join the Congress already, Rahul.

I'm sure your idol Mr. Tharoor will be delighted to put in a good word with Raul &amp; Bianca. https://t.co/l4i7Tp9WRb"
neg,"These partisan anti-Constitutional buffoons! Love KFC, but this is insulting to the Framers who built the “people’s’ house” (Congress). It’s insulting to we the people. Please fire these Socialist fools! #SocialismKills https://t.co/TW9XLHSF2R"
pos,@republic Hahaha whatta way to campaign...Pinky is actually worse than Pappu 😂😂😂
neg,Wow.. this moron thinks in English ? Bloody moron thinks ppl are fools ? In fact Pitroda is not a politician and he spoke the truth about congress stand on Sikh genocide. https://t.co/4BazftAAvX
neg,"@ShashiTharoor Pappu was partying in Delhi farmhouse. But for our brave Martyr Shri Tukaram Omble, Italian National Congress gang lead by Italian Mata was painting #MumbaiTerrorAttack  as Saffron terror. @digvijaya_28 called 26/11 Mumbai Terror attack RSS ki Saajish? #SamPitroda insults IAF ? https://t.co/BVCCZzswUa"
neg,"@narendramodi #RahulApologizes #BharatBoleNaMoNaMo 
Rahul gandhi who's out on bail in a multi-crore scam lies on SC order is audacious &amp; criminal contempt of the highest court of our land
And it’s not the first time,Indians will not forgive you for this
#CongAdmitsJhoot
https://t.co/MNjgUK8sPq"
neg,"People who think @INCIndia can not win 2019 elections alone, I'd like to tell all of them, they are wrong. It's a straight fight. Cong will wipe out @BJP4India

Remember after resilience Lion goes for the all out finishing attack!
#CongFor2019 #RahulGandhiIsMyPM
#GandhiMarchesOn"
neg,"\Judicial review would be severely undermined by rendering the Supreme Court subservient to whichever party manages to control the presidency and Congress simultaneously. It is no accident that court-packing is a standard tool of authoritarian populists.\"" https://t.co/npVwLqD0dc"""
neg,We can't have people like @aoc in congress. I don't care how much free crap she offered her 3rd world constituents. https://t.co/JxXL8PAykr
neg,@jennycohn1 Machines without paper backup ballots should be illegal and congress should legislate NOW to protect us from a stolen election
neg,"@OutOfRegister Still looking for that $17 million that Congress blew on those sex harassment charges they paid via taxpayers! They are adulters, and thieves, and liars! We want that list of names too! We will not ever give up! Unethical! Ethics committe is a sham!"
neg,Yawn a know liar Who lied to Congress before is now praised by liberals.He lied to Congress once he will lie again
neg,"The difference between Congress’ response to terror attack versus Modi’s.
#GujaratSaysNaMoAgain #ModiPunishesPak https://t.co/ibRMBfSLjZ"
neg,"Why do politicians in congress have to be absolute assholes when they ask a question? It’s maddening. they are just so full of absolute crap. 

Rude
Arrogant
Condescending 
Obnoxious 
Power Trips"
pos,"Love having these Middle Eastern blood feuds play out in Congress, just like the Founding Fathers intended https://t.co/usaG8K9m5M"
