label,tweet
0.00,"To date, no minister of Modi's minister has been charged with any scam
But it is today
Manohar Lal Khattar and Nitin Gadkari
Billions of transport to scam!
This is #ChowkidaroKaScam 
Desh Delhi India want clarification on this scam from dear pm modi 
Chowkidar https:tcoWvKQplROke"
0.00,No Love Lost: Congress Mocks BJP Bigwigs in Valentine's Day Cartoons https:tcoamcbkR1jDM via @YahooIndia
0.00,"UPDATE: BJP MLA #BhimaMandavi killed, 4 police jawans martyred in #Dantewada Naxal Attack https:tco7sJi5wtaH7"
0.00,"Before Chowkidaar antics, some of the disasters of BJP were:
                                      Demonetisation - Suffer India 
GST - Loot India
GauRakshaks -Kill India 
Ram Mandir - Betray Hindus 
TripleTalaq Bill -Divide Muslims
#ChowkidaarNahiJawabdarChahiye"
1.00,Exclusive newsbreak on @NewsHtn  : Modi govt decides to reject two names cleared by collegium for appointment to the Supreme Court The names are Jharkhand High Court Chief Justice Aniruddha Bose &amp; Gauhati High Court Chief Justice AS Bopanna
1.00,#IskaImpactAyegaKiNahi  such a nonsance stupid bjp leader but i like @sherryontopp bcz he want permanent solution on #PulwanaAttack not like bjp as advertisement https:tco4TYsTUkfwz
0.00,Coward Terrorist have targeted our #CRPF Jawans in #Pulwama  20 of our brave CRPF Jawans have been martyred in this IED car blast in #Awantipora I pray for speedy recovery of injureds Jawans I urge Modi Govt to stop boasting and take some concrete actions against terrorists https:tcoZLmVtewK7O
1.00,"@ashoswai I really pity your karma,look where Namo is &amp; were you are barking Do some any good work towards good of society,you would feel good"
0.00,"@Soni_Razdan Well said ma'am, vote against hate, vote for development, vote for BJP"
1.00,"In Gujarat, there is an undercurrent against Modiji People are angry that rich industrialists like Adani are the only beneficiaries of Modi Govt &amp; not the common man"
0.00,You can hide your fake degree cerfticates but you can hide your illiteracy ~ Narendra Damodardas Modi
0.00,"Rohit wrote that he was responsible for his own death; but the 'Liberals in the Media' blamed BJP
IPS Gaurav Dutt blamed mamata for his suicide, But

#GauravDutt #MamataBanerjee #WestBengal https:tcoBhkpnGmKUi"
1.00,Modi govt's e-NAM eliminates middleman &amp; offers better price for farmer's produce Prosperous farmers for prosperous nation! #TNWelcomesModi #DMKFails
0.00,"No true patriot would ever call terrorist Godse a patriot @BJP4India candidate Sadvi Pragya's statement exposes true face of BJP leaders who are here to divide our country like what British did to loot &amp; plunder us

BJP leaders are disguised agents of Pakistan!!

Beware!!"
0.00,"Political evolution of Kejriwal,
our fight against Corruption
our fight against Congress
our fight against BJP
our fight against ModiShah
our fight against RSSHindutva
He has no ethics no commitment, only delusional and schizophrenic
#KejriBreakup https:tconS7FGdVLQP"
0.00,"No mercy on the battlefield

#TTVDhinakaran snubs #HRaja &amp; #MKStalin in his own sarcastic style speech ŒŒ

#BJP #DMK #ADMK #AMMK #LokSabhaElections2019 https:tcoJVoUHbAnIQ"
0.00,"PM modi's Report card on War Memorial 
Promise vs Reality 
#NationalWarMemorial https:tcop6qJSvl0WU"
1.00,"A great day!
A big day!
Rejoice!
Maharashtra State is now confident
Making Shri Narendra Modi ji our PM again is now become a lot more easier 
#BJPShivSenaUnited

#BJPShivSenaUnited"
0.00,"This man is utterly shameless 

He has the audacity to politicise rape, when his own party :
- Made Nihal Chand, rape accused, Minister
- Shielded Kuldeep Senger, rapist He is still MLA &amp; in BJP
- Rallied in favour of rapists &amp; killers of Kathua girl https:tcozwnbRDAWVK"
0.00,"Addressing #Theni DCC election preparatory mtg, with @MayuraSJ , @Hassan_tnpyc , stated that failure of #PM #Modi to accept challenge of CP @RahulGandhi Ji to debate the key issues facing the nation with him including #RafaleScam reflects Modi's guilt, failure &amp; accepting defeat https:tcoBbQE5DCE0w"
0.00,"MODI's Surgical strike was humiliation for india  where it lost two fighters jets and one helicopter along with the crew members !!!,

#CowardModiSpreadingLies https:tcozflq4PDZQm"
0.00,"You can fool a person all times, can fool no of ppl (Bhakts) a number of times but can fool all people all times Just a Pracharak Modi fooled Advani, BJP &amp; even country using Jumlebazi, money power, corporate backing, lies &amp; coterie RAVANN Rajnath Arun Venkaiya Nitin Narendra https:tcoTEVbDKCtJ6"
1.00,"BJP State President Sh @RavinderBJPJK talking to JK Media on JK Bank PO Controversy

@SharmaKhemchand https:tcoZYvygMppjx"
1.00,Wishing Deputy Mayor Srinagar @imrankehwah a very very happy birthday I pray you get a great success in your mission of defeating BJP and it's allies I pray for your blessed and wonderful life ahead May Allah help you at each and every step of your new journey in politics https:tcoC8uuuvpmpr
0.00,"With inauguration of the National War Memorial at India Gate Complex today by PM Shri @narendramodi ji, the aspirations of millions of Indians have come true A war memorial of India which is a tribute to our war heroes is a significant point in our history of India"
0.00,"In Tripura today Braving BJPâ€™s politics of hate, terror and violence tens of thousands gather to re-elect CPI(M)â€™s Com Shankar Prasad Datta to the Lok Sabha https:tcoKmeyG9uycx"
1.00,"An analysis of internal security under the BJP and whether India is internally safer since 2014 J&amp;K is deeply alienated, Naxalism is declining and ISIS is failing to gain ground But Saffron terrorâ€ and joblessness are worrying security challenges ahead https:tcolCJN1UAT5J"
0.00,"Fighting terrorism topmost priority : PM Modiji

Since 2013 there has been a 260% rise in terrorism 

Modi govts Pakistan policy fails miserably https:tco9rZ46lwnOa"
0.00,"There can be nothing more inhuman than killing of innocents in the name of God 

I paid my last respects to Nagaraj Reddy, a victim of #SriLanka terror attack and tried to console his family 

He is a resident of BTM Layout and had campaigned actively for PM Modi https:tcoZ286Zos0IJ"
0.00,The Mehboobas &amp; Sickular terror girls may whine all the want But BJP has made a SOLID choice in fielding @Sadhvi_Pragya She will trash the fake Hindu Terror nonsense of Sonia @INCIndia @digvijaya_28 &amp; that already FRIGHTENS them @Republic @Timesnow  https:tcoKPtmjucjtP
0.00,India suffered immensely under the Emergency imposed by the Cong govt of Indira Gandhi but the undeclared political &amp; economic emergency of NOTEBANDI has made the lives of 130 crore people miserable causing huge unemployment They now eagerly await to get rid of this BJP govt
0.00,Strongly Protest BJPâ€™s Stance To Stall Ongoing KALIA Yojana: BJD https:tcoauRwDEqWml
0.00,@alamgirizvi Where is the accountability! We shall nt let Modi off the hook for this national security disaster! U canâ€™t chest thump on surgical strikes take all credit use it politically n then nt take blame when things have gone horribly wrong!
1.00,Since yesterday I am observing Many ppl are getting unemployed Waiting for liberals to say peaceful terrorist supporters have no jobs in Modi's New India We shall take that comment as a medal
0.00,"@narendramodi 75 year old Govindraj killed for praising #Modi,incident took place near a Orthanadu village in Tanjore, #TamilNadu
#Govindaraj was attacked by Gopinath a #DMK supporter, he immediately collapsed and died on the spot

#JusticeForGovindraj 
 https:tcoR3urZQZohg"
0.00,"In phone call Putin Modi, conveys condolences on Pulwama terrorist attack

Read @ANI story | https:tcoFqwxipGJR9 https:tcocY37BUfTF8"
1.00,Modi look cute https:tcoEEoyLrcenu
0.00,"BJP Vs BJP! Vicious fight in public! Who else can do this the best by beating with shoes n dirty gaalis? Who else;#BJP ofcourse! After all, their standards of interaction is the poorest, lowest and most unsophisticated They deserve an award for being the #BakwasJingoisticParty https:tcooMb6JHynz3"
1.00,"@narendramodi sir you are my true hero, inspiration, and my dream !! today at Bellary there was a huge rally for Modi from Modi supporters !! https:tcorxo0i8aUcz"
0.00,"Look inward; Modiâ€™s failed strategy in Kashmir is backfiring, blaming Pakistan wont help! https:tcozjDKLDukD0"
1.00,"@maryashakil ‚, yes I think Priyanka Vadra just promoted PM Modi's good work‚‚"
1.00,"@VandanaJayrajan @narendramodi God's Grace on NaMo So many love him from their hearts n wish him well Proud to be ruled by him Let's ensure #PhirEkBaarModiSarkar"""
0.00,"In hindsight,all haters of Modi ji r actually his admirersBut in process of hatred,they forget that its actually harming our country's image it's d sad reality https:tcoAPsElxG1ZX"
1.00,"#TNWelcomesModi
Lots of love respect for our beloved PM Narendra Modi and warm welcome to TN"
0.00,"Fraud Modi says, we didn doubt EVM's even when we lost in 1984

Fact: EVM's were introduced in 1989

What a pathological liar!

#ModiLies"
0.00,"We all know that NDTV is broker of Congres
We all know that NDTV is anti Modi
But

NDTV is now house of anti national reporter,à¥¤
Nidhi Sethi, and about 56à¥¤ Reporter of NDTV are doing anti indian reporting,
They are supporting Pakistan, naxlai, huriyat and terrorist
Shame on NDTV https:tcoFaOPsfYTNU"
1.00,@free_thinker @MonaAmbegaonkar @sgurumurthy This is the kind of talent Modi appreciates Don blame Gurumurthy He is born stupid
1.00,"Excellent! IAF Wing Comd #Abhinandan to be honoured by the Akhil Bhartiya Digambar Jain Mahasamti The award 'Bhagwan Mahavir Ahimsa Puraskar' is truly well deserved God Bless!
#Abhinandan"
1.00,"Willing to grant special status to Goa: BJP nationalÂ vice presidentÂ Vinay Sahasrabuddhe

Shameless to the core #ModiIsAMistake  https:tcohotd25XSSS"
0.00,"Modi wave carries Nationalist Sentiments
It's amplitude ruins dreams of Anti nationals
Anti-nationals deny existence of such wave because they get no space in Indian Nationalism Arena #Modi2019Wave"
1.00,"Are u proud of such supporters of Modi This is wat  I am against
 @saket71 @Shrimaan @JyotiSNK https:tcon80qSkDEvN"
0.00,"Chowkidar @Ra_THORe,

When anybody promise something &amp; later on due to policy paralysis Govt betrayed &amp; it becomes JUMLA then it's called lie &amp; who makes it being called as LIAR

Does Mr @RahulGandhi, betrayed anybody here, then what makes you say liar to him

Stop your bogus https:tcoPf53HUF7Ub"
1.00,"#JitegaModiJitegaBharat nahi,
#JitegaModiMitegaBharat  If Modi wins, we will definitely lose the diversity which is another name of India #LokSabhaElections2019"
1.00,"Two facts still amuses me:
This is the largest attack on army since 1999,still bjp media playing it cool blaming nehru,britishers 

How the f 300 kgs of explosives (literally a truck load)not detected by our advanced security personnel? Entire bus is made into pieces

#Pulwama"
0.00,"It is unfortunate that an atmosphere of suspicion &amp; mistrust is being created by a few people in Tamil Nadu, to serve their own selfish interests

I urge all of you to remain vigilant against such negativity: PM @narendramodi #TNWelcomesModi https:tcoTh9medFH01"
1.00,"Modi is a Super Star of India : Chinese Media

Chinese media praises Prime Minister @narendramodi ji's Leadership !!! https:tcovg7140JTXl"
1.00,#ModiOnIndiaTV   modi is the best pm  in the world Every question is answerd boldly and smartly We all with him https:tco8EteyhgeUa
1.00,"Don trust @BJP4India members, Don fall for emotions Trust the armed forces They our real heroes!

Never let BJP hidden agenda succeed #BJPTerrorPolitics

#AbhinandanMyHero 
#MeraJawanSabseMajboot https:tcoNbarOaiLY7"
1.00,"ENSURE A PEACEFUL AND SECURE ENVIRONMENTâ€™

The BJP manifesto promised to ensure a peaceful and secure environment, where there is no place for either the perpetrators or exploiters of fear
#DhoondoRe https:tcojYuLqt9bUA"
0.00,@i_theindian @NEWS9TWEETS @narendramodi @BJP4India @BJP4Karnataka Karma is a bitch!!! ‚‚‚
0.00,"REVENUE INSURANCE SCHEME FOR PLANTATION CROPS (RISPC): For protecting crops from twin risks of yield loss due to pest attacks, adverse weather parameters etc
#TNWelcomesModi
#DMKFails"
1.00,"BJP's manifesto is dedicated to these farmers while Congress's manifesto was dedicated to these stone peltersChoose wisely
#BJPvConManifesto https:tco5khJw3Z1YT"
0.00,"In-studio yelling matches between #BJP #Congress, over #Kashmir, invariably lead to comparing scores- we killed so many and you killed so few
None of it mattered yesterday
Because even 1 terrorist, Adil, proved 1 too many
Fighting Jihad can be dumbed down to data jugglery"
1.00,@itssitu @narendramodi @PiyushGoyal Dear @SWRRLY can you help us sending relief material to cyclone affected Odisha without freight charges ? @RailMinIndia
1.00,Proud to be part of a party for which Nation comes first Wishing happy  #BJPFoundationDay to all fellow BJP workers All of us will continue to work hard to get blessings of people to build #NewIndia
0.00,"If the Modi government snatches the jobs of the BSNLMTNL employees and murders these companies by giving them slow poison, then people of India shall not forgive Modiji for this crime 

#BsnlKeSaathNyayHo https:tcoAGH0bkYXGi"
1.00,"@arunjaitley Was much better than you Check your employments rates, notebandi good up, GST confusion,BJP will be murdered soon"
1.00,"How's the josh? HIGH Sir!
How's the jaish?  low sir!
Kudos to PM @narendramodi &amp; his govt for amazing foreign-policy and diplomacy Congrats #India as @UN designates #MasoodAzhar as global terrorist
#ModiHaiTohMumkinHai #ModiCrushesPak #ModiHaiToMumkinHai #ModiCornersMasood https:tcoZBqAYBVq6u"
1.00,"Tomorrow we will be playing some @PlaySpellbreak closed beta on stream! hope to see everyone there, i been playing the Alpha under NDA so lets enjoy it together bb's"
0.00,"you can blame Modi, Doval, Govt, Intelligence as much as you want as long as you also blame murderous zehad, Barbaric izlam, Terrorist pakistan &amp; so which are the root cause of 

If not, you are part of the problem"
1.00,"Modi never sold tea, just a gimmick to gain sympathy, says Praveen Togadia https:tcosD9fvbtUnt"
0.00,"@republic India unemployment at highest since 1972
Modi's incompetence has decimated our job market 

https:tcou0Z0YB1Gy8 #FekuOut"
1.00,THANK U MODI  SIR FOR COMING THENI https:tcoqflgkrV3s3
1.00,"Today is last day of campaigning for Delhi Request all volunteers to support the hashtag wholehearted as @drharshvardhan ji has worked very hard for party and is senior Leaders of BJP as of today which is blessing Kindly Join make it a great event 2019
#DoctorSaabKiChaupal https:tcodCsBU5MGi5"
1.00,@narendramodi we are proud of you sirJai hindsir public service commission of west Bengal is totally corrupted#wbcsscamWe want CBI enquiry Please help us
1.00,"Only when citizens become responsible Vigilant a country can develop&amp;be free of corruption

PM Modi like a true leader motivated&amp; inspired the country with #MainBhiChowkidar movement &amp;has set roadmap 4Development in next 5 yrs
 #NaMoForNewIndia
#ModiOnceMore
#SabkaSaathSabkaVikas https:tco2RzTiYhQP7"
1.00,"Whoever you vote for, it's cool, go votethat's awesome ‚

Can we ALL agree that this election is making things awkward between you and your actual chowkidar? 

#Chowkception 
#ThisIsJoke 
#CalmDown"
1.00,@NeetuGarg6 @narendramodi @iamsunnydeol Pappu is always an interesting (#Peculiar) character  for everyone  ‚
0.00,"Thank you so much for saying this! We are sick and tired of the Prime Minister politicizing national security issues While the nation was mourning its dead, the BJP was counting votes Enough! https:tcoJfRi00YiYS"
0.00,"CBI -Destroyed
RBI -Destroyed
SC -Destroyed
Jobs -Destroyed
Economy -Destroyed
PSUs - Destroyed
Modi has power to destroy anything he lays his hands on
Don let him in TN, he will destroy the harmony of our state and take it 50yrs backward in social development
#GoBackModi"
0.00,"-Cow Vigilantism &amp; Lynching
-Romeo Squads
-Love Jihad team
-SM Trolling
-Bomb Hurling 
&amp; now 'Bomb Manufacturing'
Are these ISIS activities? No, It's RSS!
&gt;Crude bomb goes off at RSS workerâ€™s home; was a terror attack underway in #Kerala?
#IWontVoteForModi https:tcoOEWMPo179Y"
1.00,"PM Modi has sava sau crore Deshwasi &amp; their prayers &amp; blessings
What do you have? @ncbn 
A curse for looting temples &amp; taxpayers, cheating public 
You can buy property for your grandson, but not blessings or peace &amp; happiness https:tcovAlGSnrPHw"
1.00,"Indian professor forced to go down on knees, beg pardon over anti Modi post and praising Pakistan PM Khan https:tcoAQwvmrHE6P"
0.00,"#ForestRightsAct is a historic legislation by the #UPA govt to give justice &amp; protection to tribals living in forests

Unfortunate that Modi Govt have betrayed the tribals,failing to defend the bill in Supreme Court,resulting in a very disturbing verdict https:tconAsm5ocdUe"
0.00,"WE Respect People of Pakistan BUT @ImranKhanPTI Gen Bajwa @OfficialDGISPR Did 
BAN BLOCK #Khalistan2020 
#Pakistan StandUp Donâ€™t BOW Before @narendramodi 

@rsrobin1 @suhasinih @PTVNewsOfficial @Salman_ARY @majorgauravarya @mubasherlucman @abpnewstv @TimesNow @yudhvirranaTOI https:tcoTnnpAcJyxI"
0.00,"Srinagar businessmen (read terror-promoters) unhappy with PM Modi's decision to  suspend LoC trade between India and Pakistan, complain of 'heavy losses' (to terrorists) - Firstpost https:tcolLhC0UUxmy"
1.00,"Yes he was responsible and if you donâ€™t believe, I can show you many tweets where BJP supporters actually accepted that !! 

By the way, itâ€™s true that you avoid to face Kanhaiya Kumar after he brutally exposed you at a Group Debate? https:tco6PeshyQsZh"
0.00,"Despite its ambitious targets, NDAâ€™s â€˜Make in Indiaâ€™ has failed to improve investment, employment, and exports in Indiaâ€™s manufacturing sector

cc @PiyushGoyal 

https:tcoP8CfGIF4c7"
1.00,"Listen to #BabuBajrangi's confessionbut honorable Supreme Court believes only evidences produced by Modi Govt
#godhara https:tcoQTEAN3tXj8"
0.00,@arjundsage @inclusivemind2 @TimesNow @republic Shame on @narendramodi Faku-Modi is the biggest threat to India#Modigoback Midi should Resign immediately
0.00,"Advani, Modi And Political Venom of Hatred https:tcormYrEQqyL8"
0.00,"BJP Workers Assault Muslim Youth for Criticising Modi Govt Over Lack of Jobs

While thrashing the youth, the ruling party workers also called him a terrorist"""
0.00,"Why is Chowkidar failing so miserably to guard official documents-- NSSO, Labour Dept, Defence min -- which his own family members are leaking to media in public interest! #MainBhiChowkidar"
1.00,Well said This is specifically for Modi supporters https:tcou8z4DChICz
0.00,"Wasn alliance building supposed to a sign of weakness??

Is Modiji so weak that BJP has to make alliance with a party that abuses Modi daily?

Why this Gathbandhan?
 https:tcolHF0ORYMCw"
0.00,"Modi does election drama by cleaning the feet of sanitation workers at Kumbh, but in his Gujarat, 86 sanitation workers have died in manholes since last 5 years,Gujrath Govt has denied to pay compensation to the poor victims 
https:tcoSkhXcMGXMk"
0.00,"Every BJP supporter should watch this video to know that despite having a huge support why a nationalist party always has a risk of losing the election
Link: https:tcocOl9Ct3byx https:tcoGZgQiTLC8u"
0.00,"When the useless negative narrative peddling is unbearable What do you do?

You go to the epicentre of negative peddling as Keynote Speaker bust their lies at their own game 

Troll master Modi  ðŸ¤£

@narendramodi

#ModiAtConclave19"
1.00,"@narendramodi People of Ranchi love PM Modi ji Their support today shows this Clearly that people are going to vote for honorable PM @narendramodi ji in coming elections for sure Kaho dil se, modi phr se
#NamoAgain  #AayegaToModiHi"
1.00,"Economist asks Modi to accept Imran Khanâ€™s offer for peace talk but at the same time, it thinks Modi is incapable of talking peace https:tcoyKfT9w05mM"
1.00,"No problem @narendramodi should come to Odisha for real Rasagolas 
Once @PandaJay wins, he can carry the best ones from Salepur Ž https:tcoOuqBHCzQUR"
0.00,"What our ENTIRE Govt couldn (or deliberately wouldn) - has been done by journalists of @Telegraph 
Meet Nirav Modi - walking a free man in England - no fear of Indian law - no hiding like a rat business - after committing the biggest of frauds back home
Now go pay your EMI https:tcozH0s2tytrx"
1.00,@narendramodi jiyou deserve the best of India https:tcoaQskruyM8g
1.00,Opposition should criticise #ImranKhan @narendramodi ji &amp; @BJP4India will not remain neutral when country is under terror attack because #LoksabhaElection2019 is near If @PMOIndia dynamic decision &amp; brave heart soldiers bravery reflected glory is coming to govt what can they do https:tco1t2voDdf3U
1.00,"What a head on daring speach By Raj Thakreindeed it is required in the current polical vaccume situation save democracy Wel done by Raj ThakareNeed more daring politicians like him to stop Modi hypocracy
Well planned,informative audio visual speech 

https:tcoA3IFZBUMDi"
0.00,"I am surprised why CEC has no obejction on her false affidavits? Seven years imprisonment is there for false affidavit 

But then she is mistress of Modi What to do? 

Poor Jubin Irani, He lost Mona Irani, lost money, lost respect, lost second biwi too
Dhobi ka kutta‚ https:tcogyDyFzEkdf"
0.00,"Prime Minister @narendramodi has condemned Thursday's despicable"" and ""dastardly"" terror attack in #JammuandKashmir's #Pulwama that left several #CRPF jawans dead  "
1.00,"Addressing huge gathering at Kawakhali near North Bengal Medical College where more than 150 party workers of other parties joined BJP and promised to help BJP's victory in the upcoming election
#TogetherStronger #vote4Bjp #voteforrajubista https:tcoShFrNaiu3V"
1.00,Anil Ambaniâ€™s Company Wins Rs 648 Crore Contract to Build New Airport in Gujaratâ€™s Rajkot https:tcoUKwcPkREZL why does Bjp love bankrupt businessmen?
1.00,"No but please go on, BJP supporters--you were telling us the importance of 'balance'
https:tcopzOvqMgqnV"
1.00,They are not against war They are against a war that Modi will win Just an inkling that Modi might lose and they will be ready to march to the borders in olive green
1.00,"Listen to this clearly @INCIndia @RahulGandhi - if I discover you supported the Aadhaar Bill, consider me a PERMANENT ENEMY Not even to save country from BJP do I want you backstabbers in power

Hope the gathbandhan also dumps you jokers Be rid of both crap parties in one go"
1.00,"But more important Did anyone of us expected this after so many strikes during UPA 1 &amp; 2 

Expectations are there when someone is worth it 

We look forward coz we trust @narendramodi 

Jai Hind https:tcopvsnZqFV0M"
0.00,"Intelligence failure led to #PulwamaTerrorAttack

Last 56 mnths 498 soldiers were martyred in J&amp;K alone

In Feb 2019, 55 soldiers were martyred

LOC &amp; IB has been violated 5665 times by Pakistan in last 56 mnths

Shameless BJP politicising recent air strikes"
1.00,"Guided by the Mantra of â€˜Reform to Transformâ€™, the NDA Government has taken bold and futuristic decisions that have boosted the economy and rewarded the honest citizens of India https:tcoULaYe62msR"
0.00,"So who all have benefitted from the airstrikes and who lost

1) JaishM- The largest democracy in the world attacked on this terrorist organisation and FAILED Jaish must be getting huge funding,thanks to Modi

2) Imran Khan -Emerged as a hero,captured our pilot n showed mercy"
0.00,So the fascist Modi-Doval saved the churches in South India! But Christians would still hate Modi https:tcoQ0Y525vvSx
0.00,This violence is shocking by terror supporters against members of Indian Diaspora  @metpoliceuk @BobBlackman @HCI_London @theresa_may @narendramodi @SushmaSwaraj https:tco7s4krRrU3c
1.00,"Never forget how the Govt favoured PM Modi's debt ridden friend, Anil Ambani, over experienced domain experts at HAL, a PSU, for the Rafale Deal
#ModiCorruptionYaadRakhna"
1.00,"National strength is admired in diplomatic circles Even China is not challenging India over its strike on Pakistan @narendramodi is a leader that the world respects The era of a weak India is over
https:tcolfNgWTTcdQ"
0.00,"Sick, such imbeciles these bjp trolls are! Totally morons!
Sharing such sick propaganda!

They'll not even win half of these seats as predicted in this bogus list ‚¡ https:tcou26OGbAYor"
1.00,"It takes great courage and strength to act in truthful manner Good luck #ECI
Narendra Modi: Election Commission seeks report on PM Narendra Modi's Balakot strike remarks - Times of India https:tcoDuNIbgvvDS"
1.00,@BDUTT @washingtonpost Fiberals (Fucking Liberals) #GoBack to your caves âœ‹ #Yogi âœ‹ #Modi
1.00,"Can u go n ask doval y he went to drop him with due respect

Rahul ji meant exactly that Our ruling party BJP love terrorist and drop them to thr destination with love   For them Azhar is à¤œà¥€ https:tcoMOZfO1Wzjb"
0.00,Media and BJP says Mamata Banarjee neglects thousands of cyclone victims to satisfy her ego Where were these media when Modi neglects thousands of Kerala flood victims to satisfy his ego? Even he blocked foreign aid for Kerala
0.00,"#ModiSpeaksToBharat | India has only one demand from Pakistan - leave terrorism: PM Narendra Modi to Arnab Goswami
https:tcoLGCyJUEBn5"
0.00,Unfollowing anyone who are sympathizing wit terrorists or believe this was a conspiracy by ModiIf you think this attack was done by Indians for political gains then you have no idea about India and you dont care about the greater cause which is fight against terrorism So pls FO
1.00,"Modi Supporters Want To Boycott #SurfExcel Because Its Ad Promotes Harmony &amp; Fraternity (Watch Ad)

 @shekharchahal who is followed by PM Modi, burnt a plastic, empty pack of surf to ummshare his feelings

https:tcoRzeYFj27Po https:tcotAYcDOax3n"
0.00,Breaking: PM Modi went to Pakistan to kill a terrorist personally  https:tcofK4e9bA9KU
0.00,Modi has trapped these Jihaadis perfectly Now if they attack India the message worldwide would be that Pak supports terrorists openly And if they don then they'll be seen as pussies in the eyes of their own public ‚‚ŒŒ
0.00,"You worry about the optics, Indians celebrating
1 Elimination of 350 Pakistani Terrorists 
2 Kamran, mastermind Pulwama killed
3 Return of Braveheart #Abhinandan 
4 Withdrawal of MFN status
5 Action against separatists

Shri @narendramodi ji It was a pilot project"" More to come https:tcohx8gyC7jkI"""
0.00,FM @arunjaitley hammers Manmohan Singh for equating victim of terror with perpetrator of terror Hope PM @narendramodi takes it forward https:tcoJ4YFfjLjYv
0.00,"Achievements under Modi's stature
Jumla's
Mob lynching
SC's judge PC
Beef Killings
Favoritisms to Friends
top in fake news 
Fake GDP Numbers
All time low Rupee
High Oil and Gas price
Highest unemployment rate CBI,ED,CJI,RBI fiasco
Blog Minister as FM
16000Ã— profit to lost company"
0.00,She was arrested by Hindu and tailed by Hindu Now Modi and media saved her  But a terrorist is always terrorists she will show her face soon @TimesNow Terrorists news channel https:tcoHjiuZ0Dc7A
0.00,"IAF pilot Abhinandan being released by Pakistan under India's pressure, diplomatic pressure, Balakot strike, Indian media pressure etc etc Indian Navy officer and spy Kulbhushan Jadhav inside Pakistan prison for last three years on Modi's request :-)"
0.00,"I'm not pro-Modi but the hypocrisy is so appalling where the same set of people blamed Modi Phulwana terror attack but at the same have problem with public giving credit to Modi for #SurgicalStrike2

Classic case of chit bhi meri pat bhi meri

#IndiaStrikesBack
#IndianAirForce"
0.00,So RSS leader Chandrakant was a driving force behind tracking of LeT terrorists in J&amp;K and helped agencies eliminate them Sad we have lost such a noble soul today to a terror attack #JammuRSSKilling
1.00,"Manmohan Singh in his 10 years as PM got 2 international awards

Modi as PM in his first 5 years has already got 8 international awards

Still liberals say Manmohan Singh got us respect around the world &amp; Modi is insulting us
Maybe International awards mean insult for Liberals"
0.00,"SHOCKING: Open threat in #Manipur; Ensure 90% votes for #BJP else face violence

Whether men or women, nobody will be spared if they the diktat is not followedâ€

#LokSabhaElections2019

https:tcomqvGNyiiEP"
0.00,"Besides FATF, Pakistan may also have rounded up all terrorists to protect them from her perceived apprehension that Modi may still carry out his threat of exterminating them @India_Policy"
0.00,"An angry Indian Atul Mishra (The Frustrated Indian) rips into Fraud leftist magazine TIME with facts and data for calling PM Modi 'Divider-in-Chief'
Watch thisðŸ‘‡ðŸ‘‡ðŸ‘‡ https:tcok9MFvDL86g"
0.00,This is what the coward Modi government is doing to win the general election shame on them drpoke  #EkHiChowikdarChorHai https:tcobr8Eg7W6CI
0.00,"@shaziailmi: he BJP is absolutely right in giving Sadhvi Pragya a ticket She has been a victim, tortured and paralysed' | @rohitedavid | https:tcorEu2xUUwXL https:tcoXjM3ZoTIGA"
0.00,"This asshole @alok_bhatt is hardcore follower of #Modi He says, declare #Abhinandan as dead &amp; start war What a shameful fcuking morons these #BJP bakths We all wish &amp;pray for #BringBackAbhinandan But these BJP fellows wants only war So that they could win in #Elections2019, https:tco8mR4co07bQ"
1.00,@narendramodi ji This is funny sir but true as well even @RahulGandhi knows that #AyegaToModiHi  #BJP @BJP4India https:tco5uAbPiLELY
1.00,"@ANI Perhaps he invested in the super successful companies run by children  of senior BJP leaders like Jay Shah, Anar Patel and Dushyant Singh "
0.00,NDA postpones entry examination
0.00,"We live in a country where chants of ' Bharat tere tukde hongeyy Inshallah Inshallah ' is celebrated

But chanting ' Modi Modi ' is a crime and arrested immediately

Shame on you @CPBlr  https:tcoPl67mMbKZ0"
0.00,"@narendramodi @manoramaonline @AmarUjalaNews I doubt if any politician on this earth can beat this madness called Modi Mania ‚
#VoteKar
https:tco8Fo8eaCFi9"
0.00,"https:tcoJ2aBwGOLV3
It is worrying  to see this rate of Suicides in Indian https:tcoq810PzrrPn should be a  matter of high concern PM  â¦@narendramodiâ©       
This shows that the number of suicide killings in Indian Army  are the highest in the world Pl treat them â¦"
0.00,"@AudaciousQuest_ What has this idiot modi done to our country,the killer of Bapu is openly idolisedshocking"
1.00,@ReallySwara @V1SH4L Good that BJP is trying to undo some effects of the wrongs committed by grand old party in 1947
1.00,"Naveen Patnaik Thanks PM Modi For Support During Cyclone Fani, Requests Sanction Of 5 Lakh Houses Under PMAY

This is great quality of @narendramodi ji and why we all love him When it comes to people, no politis and bias All are equal to him "
1.00,Modi vs peace https:tcofNExKpSOAw
0.00,"Modi says 'No major terrorist attack in the past 05 ys'! Well, Modi we laugh and ask you in return 'Werent you basing your entire Re-election campaign based on the Pulwama attack'? The attack that happened because of your regime's inefficiency? You can fool India twice!"
1.00,"At a BJP victory party in 2014, Tulsi Gabbard thanked NRI BJP supporters for offering their support to the BJP and helping Modi win the election

According to Gabbard, bringing this up is Hinduphobicâ€ #TulsiTownHall https:tcoLW5NeDxDOZ"
